ContigID	GOSlim_bin
gi|379092185|gb|JR989854.1|	transport
gi|379086430|gb|JR984099.1|	other metabolic processes
gi|379123389|gb|JT021059.1|	RNA metabolism
gi|379120037|gb|JT017707.1|	developmental processes
gi|379100106|gb|JR997775.1|	developmental processes
gi|379097993|gb|JR995662.1|	protein metabolism
gi|379078142|gb|JR975811.1|	protein metabolism
gi|379114021|gb|JT011691.1|	signal transduction
gi|379076531|gb|JR974200.1|	other biological processes
gi|379090057|gb|JR987726.1|	death
gi|379104989|gb|JT002659.1|	other metabolic processes
gi|379124375|gb|JT022045.1|	other metabolic processes
gi|379085570|gb|JR983239.1|	RNA metabolism
gi|379101661|gb|JR999330.1|	other metabolic processes
gi|379123888|gb|JT021558.1|	cell adhesion
gi|379082090|gb|JR979759.1|	protein metabolism
gi|379087165|gb|JR984834.1|	developmental processes
gi|379120671|gb|JT018341.1|	stress response
gi|379092334|gb|JR990003.1|	RNA metabolism
gi|379101881|gb|JR999550.1|	other metabolic processes
gi|379088570|gb|JR986239.1|	other metabolic processes
gi|379077192|gb|JR974861.1|	other biological processes
gi|379092249|gb|JR989918.1|	transport
gi|379122536|gb|JT020206.1|	transport
gi|379103301|gb|JT000971.1|	signal transduction
gi|379115938|gb|JT013608.1|	other biological processes
gi|379120519|gb|JT018189.1|	other biological processes
gi|379090264|gb|JR987933.1|	other metabolic processes
gi|379075074|gb|JR972743.1|	DNA metabolism
gi|379111932|gb|JT009602.1|	cell organization and biogenesis
gi|379095593|gb|JR993262.1|	DNA metabolism
gi|379100903|gb|JR998572.1|	developmental processes
gi|379108255|gb|JT005925.1|	other metabolic processes
gi|379082417|gb|JR980086.1|	signal transduction
gi|379123887|gb|JT021557.1|	protein metabolism
gi|379124964|gb|JT022634.1|	RNA metabolism
gi|379092063|gb|JR989732.1|	developmental processes
gi|379115532|gb|JT013202.1|	DNA metabolism
gi|379084482|gb|JR982151.1|	transport
gi|379117880|gb|JT015550.1|	stress response
gi|379090345|gb|JR988014.1|	developmental processes
gi|379124113|gb|JT021783.1|	stress response
gi|379112988|gb|JT010658.1|	developmental processes
gi|379096821|gb|JR994490.1|	stress response
gi|379113992|gb|JT011662.1|	other metabolic processes
gi|379085492|gb|JR983161.1|	signal transduction
gi|379117041|gb|JT014711.1|	RNA metabolism
gi|379083013|gb|JR980682.1|	developmental processes
gi|379094009|gb|JR991678.1|	DNA metabolism
gi|379100516|gb|JR998185.1|	cell organization and biogenesis
gi|379099425|gb|JR997094.1|	transport
gi|379089970|gb|JR987639.1|	other metabolic processes
gi|379089729|gb|JR987398.1|	other metabolic processes
gi|379079629|gb|JR977298.1|	other biological processes
gi|379122403|gb|JT020073.1|	other metabolic processes
gi|379125089|gb|JT022759.1|	transport
gi|379108418|gb|JT006088.1|	cell organization and biogenesis
gi|379120222|gb|JT017892.1|	other biological processes
gi|379108172|gb|JT005842.1|	DNA metabolism
gi|379095864|gb|JR993533.1|	other metabolic processes
gi|379082208|gb|JR979877.1|	other biological processes
gi|379109901|gb|JT007571.1|	stress response
gi|379090834|gb|JR988503.1|	stress response
gi|379074353|gb|JR972022.1|	RNA metabolism
gi|379082352|gb|JR980021.1|	transport
gi|379094050|gb|JR991719.1|	other biological processes
gi|379124027|gb|JT021697.1|	other metabolic processes
gi|379094010|gb|JR991679.1|	developmental processes
gi|379104885|gb|JT002555.1|	other biological processes
gi|379084426|gb|JR982095.1|	other biological processes
gi|379077086|gb|JR974755.1|	protein metabolism
gi|379104432|gb|JT002102.1|	stress response
gi|379107594|gb|JT005264.1|	DNA metabolism
gi|379089472|gb|JR987141.1|	signal transduction
gi|379085534|gb|JR983203.1|	signal transduction
gi|379089357|gb|JR987026.1|	other biological processes
gi|379123937|gb|JT021607.1|	stress response
gi|379117076|gb|JT014746.1|	signal transduction
gi|379121572|gb|JT019242.1|	RNA metabolism
gi|379109896|gb|JT007566.1|	protein metabolism
gi|379122475|gb|JT020145.1|	cell cycle and proliferation
gi|379096176|gb|JR993845.1|	cell organization and biogenesis
gi|379105101|gb|JT002771.1|	other metabolic processes
gi|379077592|gb|JR975261.1|	other biological processes
gi|379088536|gb|JR986205.1|	signal transduction
gi|379106360|gb|JT004030.1|	transport
gi|379090648|gb|JR988317.1|	transport
gi|379091611|gb|JR989280.1|	developmental processes
gi|379107021|gb|JT004691.1|	cell-cell signaling
gi|379092981|gb|JR990650.1|	other metabolic processes
gi|379105400|gb|JT003070.1|	cell cycle and proliferation
gi|379109811|gb|JT007481.1|	other metabolic processes
gi|379081607|gb|JR979276.1|	other metabolic processes
gi|379085564|gb|JR983233.1|	other biological processes
gi|379125571|gb|JT023241.1|	protein metabolism
gi|379090664|gb|JR988333.1|	signal transduction
gi|379091214|gb|JR988883.1|	other metabolic processes
gi|379112406|gb|JT010076.1|	DNA metabolism
gi|379124870|gb|JT022540.1|	other biological processes
gi|379113873|gb|JT011543.1|	cell organization and biogenesis
gi|379074485|gb|JR972154.1|	RNA metabolism
gi|379104591|gb|JT002261.1|	developmental processes
gi|379089219|gb|JR986888.1|	developmental processes
gi|379101890|gb|JR999559.1|	RNA metabolism
gi|379077197|gb|JR974866.1|	cell cycle and proliferation
gi|379123179|gb|JT020849.1|	other biological processes
gi|379111647|gb|JT009317.1|	signal transduction
gi|379101439|gb|JR999108.1|	DNA metabolism
gi|379103372|gb|JT001042.1|	RNA metabolism
gi|379122036|gb|JT019706.1|	other biological processes
gi|379088907|gb|JR986576.1|	other biological processes
gi|379077730|gb|JR975399.1|	transport
gi|379112222|gb|JT009892.1|	developmental processes
gi|379124072|gb|JT021742.1|	cell cycle and proliferation
gi|379116534|gb|JT014204.1|	signal transduction
gi|379111176|gb|JT008846.1|	protein metabolism
gi|379087065|gb|JR984734.1|	cell organization and biogenesis
gi|379107370|gb|JT005040.1|	protein metabolism
gi|379094899|gb|JR992568.1|	DNA metabolism
gi|379113864|gb|JT011534.1|	transport
gi|379085957|gb|JR983626.1|	other biological processes
gi|379109230|gb|JT006900.1|	other biological processes
gi|379079249|gb|JR976918.1|	stress response
gi|379102424|gb|JT000094.1|	developmental processes
gi|379115534|gb|JT013204.1|	transport
gi|379096590|gb|JR994259.1|	developmental processes
gi|379077109|gb|JR974778.1|	cell organization and biogenesis
gi|379110656|gb|JT008326.1|	RNA metabolism
gi|379089383|gb|JR987052.1|	other metabolic processes
gi|379072979|gb|JR970648.1|	death
gi|379108176|gb|JT005846.1|	transport
gi|379105116|gb|JT002786.1|	protein metabolism
gi|379097463|gb|JR995132.1|	protein metabolism
gi|379076783|gb|JR974452.1|	other biological processes
gi|379111901|gb|JT009571.1|	developmental processes
gi|379095245|gb|JR992914.1|	other biological processes
gi|379110452|gb|JT008122.1|	other biological processes
gi|379077992|gb|JR975661.1|	signal transduction
gi|379105709|gb|JT003379.1|	death
gi|379120030|gb|JT017700.1|	protein metabolism
gi|379123870|gb|JT021540.1|	death
gi|379098332|gb|JR996001.1|	stress response
gi|379118008|gb|JT015678.1|	cell organization and biogenesis
gi|379092261|gb|JR989930.1|	other metabolic processes
gi|379114329|gb|JT011999.1|	other metabolic processes
gi|379113684|gb|JT011354.1|	other metabolic processes
gi|379106361|gb|JT004031.1|	DNA metabolism
gi|379092510|gb|JR990179.1|	cell organization and biogenesis
gi|379087120|gb|JR984789.1|	signal transduction
gi|379111690|gb|JT009360.1|	protein metabolism
gi|379080522|gb|JR978191.1|	RNA metabolism
gi|379116579|gb|JT014249.1|	developmental processes
gi|379096854|gb|JR994523.1|	cell adhesion
gi|379084601|gb|JR982270.1|	other metabolic processes
gi|379081392|gb|JR979061.1|	stress response
gi|379109295|gb|JT006965.1|	RNA metabolism
gi|379102843|gb|JT000513.1|	other metabolic processes
gi|379075722|gb|JR973391.1|	other biological processes
gi|379091484|gb|JR989153.1|	DNA metabolism
gi|379084843|gb|JR982512.1|	cell organization and biogenesis
gi|379120419|gb|JT018089.1|	developmental processes
gi|379101819|gb|JR999488.1|	transport
gi|379082029|gb|JR979698.1|	transport
gi|379117959|gb|JT015629.1|	stress response
gi|379095010|gb|JR992679.1|	cell organization and biogenesis
gi|379087398|gb|JR985067.1|	other biological processes
gi|379086065|gb|JR983734.1|	cell organization and biogenesis
gi|379073432|gb|JR971101.1|	stress response
gi|379090997|gb|JR988666.1|	other biological processes
gi|379105344|gb|JT003014.1|	other metabolic processes
gi|379112200|gb|JT009870.1|	transport
gi|379107743|gb|JT005413.1|	RNA metabolism
gi|379125172|gb|JT022842.1|	cell organization and biogenesis
gi|379120967|gb|JT018637.1|	other biological processes
gi|379085958|gb|JR983627.1|	protein metabolism
gi|379100903|gb|JR998572.1|	cell adhesion
gi|379100890|gb|JR998559.1|	cell organization and biogenesis
gi|379110145|gb|JT007815.1|	cell organization and biogenesis
gi|379094775|gb|JR992444.1|	cell organization and biogenesis
gi|379094758|gb|JR992427.1|	other metabolic processes
gi|379102208|gb|JR999877.1|	DNA metabolism
gi|379074600|gb|JR972269.1|	cell organization and biogenesis
gi|379113543|gb|JT011213.1|	RNA metabolism
gi|379073365|gb|JR971034.1|	other metabolic processes
gi|379093845|gb|JR991514.1|	transport
gi|379102639|gb|JT000309.1|	protein metabolism
gi|379118586|gb|JT016256.1|	signal transduction
gi|379105098|gb|JT002768.1|	stress response
gi|379106040|gb|JT003710.1|	cell organization and biogenesis
gi|379101850|gb|JR999519.1|	protein metabolism
gi|379093055|gb|JR990724.1|	DNA metabolism
gi|379101411|gb|JR999080.1|	transport
gi|379108864|gb|JT006534.1|	protein metabolism
gi|379084500|gb|JR982169.1|	other biological processes
gi|379101944|gb|JR999613.1|	signal transduction
gi|379112851|gb|JT010521.1|	RNA metabolism
gi|379115534|gb|JT013204.1|	other biological processes
gi|379094818|gb|JR992487.1|	other biological processes
gi|379088702|gb|JR986371.1|	death
gi|379123185|gb|JT020855.1|	other metabolic processes
gi|379089988|gb|JR987657.1|	cell adhesion
gi|379107834|gb|JT005504.1|	protein metabolism
gi|379079902|gb|JR977571.1|	other biological processes
gi|379123898|gb|JT021568.1|	protein metabolism
gi|379113976|gb|JT011646.1|	RNA metabolism
gi|379116359|gb|JT014029.1|	death
gi|379106575|gb|JT004245.1|	signal transduction
gi|379100874|gb|JR998543.1|	developmental processes
gi|379089519|gb|JR987188.1|	RNA metabolism
gi|379083745|gb|JR981414.1|	signal transduction
gi|379091989|gb|JR989658.1|	signal transduction
gi|379078834|gb|JR976503.1|	signal transduction
gi|379124969|gb|JT022639.1|	developmental processes
gi|379107015|gb|JT004685.1|	transport
gi|379105182|gb|JT002852.1|	protein metabolism
gi|379093913|gb|JR991582.1|	other metabolic processes
gi|379086015|gb|JR983684.1|	cell-cell signaling
gi|379125602|gb|JT023272.1|	developmental processes
gi|379087864|gb|JR985533.1|	other metabolic processes
gi|379076422|gb|JR974091.1|	cell cycle and proliferation
gi|379087381|gb|JR985050.1|	cell-cell signaling
gi|379076824|gb|JR974493.1|	developmental processes
gi|379121841|gb|JT019511.1|	death
gi|379099415|gb|JR997084.1|	cell adhesion
gi|379072903|gb|JR970572.1|	transport
gi|379121280|gb|JT018950.1|	other metabolic processes
gi|379079438|gb|JR977107.1|	transport
gi|379073359|gb|JR971028.1|	other biological processes
gi|379100434|gb|JR998103.1|	transport
gi|379083600|gb|JR981269.1|	protein metabolism
gi|379083107|gb|JR980776.1|	stress response
gi|379080518|gb|JR978187.1|	developmental processes
gi|379097233|gb|JR994902.1|	other biological processes
gi|379110028|gb|JT007698.1|	cell cycle and proliferation
gi|379105801|gb|JT003471.1|	other metabolic processes
gi|379090410|gb|JR988079.1|	transport
gi|379116015|gb|JT013685.1|	cell organization and biogenesis
gi|379103176|gb|JT000846.1|	other biological processes
gi|379119395|gb|JT017065.1|	cell organization and biogenesis
gi|379088495|gb|JR986164.1|	signal transduction
gi|379096652|gb|JR994321.1|	protein metabolism
gi|379078262|gb|JR975931.1|	stress response
gi|379106394|gb|JT004064.1|	other biological processes
gi|379106209|gb|JT003879.1|	cell organization and biogenesis
gi|379088361|gb|JR986030.1|	other metabolic processes
gi|379109219|gb|JT006889.1|	other metabolic processes
gi|379081785|gb|JR979454.1|	other metabolic processes
gi|379094107|gb|JR991776.1|	protein metabolism
gi|379083869|gb|JR981538.1|	DNA metabolism
gi|379080234|gb|JR977903.1|	protein metabolism
gi|379089678|gb|JR987347.1|	cell organization and biogenesis
gi|379076276|gb|JR973945.1|	signal transduction
gi|379076536|gb|JR974205.1|	death
gi|379114205|gb|JT011875.1|	cell organization and biogenesis
gi|379074308|gb|JR971977.1|	other biological processes
gi|379081145|gb|JR978814.1|	other metabolic processes
gi|379092550|gb|JR990219.1|	signal transduction
gi|379090060|gb|JR987729.1|	other metabolic processes
gi|379096809|gb|JR994478.1|	other biological processes
gi|379074463|gb|JR972132.1|	signal transduction
gi|379091385|gb|JR989054.1|	death
gi|379100990|gb|JR998659.1|	developmental processes
gi|379091391|gb|JR989060.1|	other metabolic processes
gi|379078218|gb|JR975887.1|	other metabolic processes
gi|379118554|gb|JT016224.1|	other metabolic processes
gi|379094869|gb|JR992538.1|	other biological processes
gi|379100080|gb|JR997749.1|	RNA metabolism
gi|379094545|gb|JR992214.1|	developmental processes
gi|379088026|gb|JR985695.1|	other metabolic processes
gi|379117156|gb|JT014826.1|	RNA metabolism
gi|379085585|gb|JR983254.1|	signal transduction
gi|379073064|gb|JR970733.1|	other biological processes
gi|379075831|gb|JR973500.1|	DNA metabolism
gi|379114570|gb|JT012240.1|	other biological processes
gi|379075115|gb|JR972784.1|	signal transduction
gi|379089418|gb|JR987087.1|	cell organization and biogenesis
gi|379100164|gb|JR997833.1|	other biological processes
gi|379096460|gb|JR994129.1|	other metabolic processes
gi|379090590|gb|JR988259.1|	stress response
gi|379105670|gb|JT003340.1|	cell organization and biogenesis
gi|379116371|gb|JT014041.1|	other metabolic processes
gi|379114303|gb|JT011973.1|	developmental processes
gi|379097519|gb|JR995188.1|	other metabolic processes
gi|379082061|gb|JR979730.1|	other metabolic processes
gi|379103607|gb|JT001277.1|	death
gi|379113268|gb|JT010938.1|	transport
gi|379074282|gb|JR971951.1|	death
gi|379082546|gb|JR980215.1|	developmental processes
gi|379079093|gb|JR976762.1|	developmental processes
gi|379125039|gb|JT022709.1|	other metabolic processes
gi|379119274|gb|JT016944.1|	signal transduction
gi|379119399|gb|JT017069.1|	other metabolic processes
gi|379083290|gb|JR980959.1|	signal transduction
gi|379080347|gb|JR978016.1|	other metabolic processes
gi|379118496|gb|JT016166.1|	other biological processes
gi|379088923|gb|JR986592.1|	developmental processes
gi|379080401|gb|JR978070.1|	other biological processes
gi|379085234|gb|JR982903.1|	signal transduction
gi|379090892|gb|JR988561.1|	other metabolic processes
gi|379100962|gb|JR998631.1|	other biological processes
gi|379109230|gb|JT006900.1|	other metabolic processes
gi|379114691|gb|JT012361.1|	stress response
gi|379118978|gb|JT016648.1|	transport
gi|379118484|gb|JT016154.1|	RNA metabolism
gi|379107990|gb|JT005660.1|	death
gi|379113876|gb|JT011546.1|	developmental processes
gi|379078466|gb|JR976135.1|	other metabolic processes
gi|379106701|gb|JT004371.1|	cell organization and biogenesis
gi|379074642|gb|JR972311.1|	signal transduction
gi|379101541|gb|JR999210.1|	other metabolic processes
gi|379115299|gb|JT012969.1|	signal transduction
gi|379107189|gb|JT004859.1|	other metabolic processes
gi|379086464|gb|JR984133.1|	other metabolic processes
gi|379098747|gb|JR996416.1|	other biological processes
gi|379119751|gb|JT017421.1|	RNA metabolism
gi|379109821|gb|JT007491.1|	protein metabolism
gi|379091611|gb|JR989280.1|	stress response
gi|379102483|gb|JT000153.1|	other biological processes
gi|379075640|gb|JR973309.1|	stress response
gi|379110943|gb|JT008613.1|	cell organization and biogenesis
gi|379083031|gb|JR980700.1|	transport
gi|379122928|gb|JT020598.1|	developmental processes
gi|379072869|gb|JR970538.1|	protein metabolism
gi|379125155|gb|JT022825.1|	stress response
gi|379086670|gb|JR984339.1|	developmental processes
gi|379101851|gb|JR999520.1|	other biological processes
gi|379115935|gb|JT013605.1|	death
gi|379087186|gb|JR984855.1|	protein metabolism
gi|379124238|gb|JT021908.1|	other metabolic processes
gi|379073010|gb|JR970679.1|	signal transduction
gi|379118784|gb|JT016454.1|	protein metabolism
gi|379072948|gb|JR970617.1|	cell cycle and proliferation
gi|379078712|gb|JR976381.1|	other metabolic processes
